timestamp,temperature,humidity,surface_radiation,upper_atmospheric_radiation,hour,month,air_density,wind_velocity,output_hybrid
2019-01-30 05:00:00,-12.952,0.001,0.0,0.0,5,1,1.302,8.029,2406.556
2019-01-30 06:00:00,-12.906,0.001,2.159,8.532,6,1,1.305,8.147,2485.962
2019-01-30 07:00:00,-12.677,0.001,52.358,134.922,7,1,1.31,8.564,2987.67
2019-01-30 08:00:00,-11.966,0.001,159.951,316.62,8,1,1.316,8.999,3716.671
2019-01-30 09:00:00,-11.164,0.001,263.793,457.351,9,1,1.321,10.028,4779.45
2019-01-30 10:00:00,-10.646,0.001,329.859,545.161,10,1,1.325,11.057,5645.308
2019-01-30 11:00:00,-10.43,0.001,332.772,574.068,11,1,1.329,11.488,5663.509
2019-01-30 12:00:00,-10.567,0.001,291.975,542.133,12,1,1.332,11.854,5261.298000000001
2019-01-30 13:00:00,-10.984,0.001,226.652,451.507,13,1,1.335,12.436,4972.555
2019-01-30 14:00:00,-11.529,0.001,141.066,308.396,14,1,1.339,12.779,4810.699
2019-01-30 15:00:00,-12.323,0.001,49.793,123.289,15,1,1.342,12.517,4574.804
2019-01-30 16:00:00,-13.131,0.001,1.119,3.317,16,1,1.347,12.408,4523.427
2019-01-30 17:00:00,-13.52,0.001,0.0,0.0,17,1,1.351,12.433,4528.587
2019-01-30 18:00:00,-13.831,0.001,0.0,0.0,18,1,1.355,12.454,4533.467
2019-01-30 19:00:00,-14.225,0.001,0.0,0.0,19,1,1.358,12.15,4462.937
2019-01-30 20:00:00,-14.856,0.001,0.0,0.0,20,1,1.361,11.615,4308.969
2019-01-30 21:00:00,-15.707,0.001,0.0,0.0,21,1,1.363,10.982,4087.524
2019-01-30 22:00:00,-16.548,0.001,0.0,0.0,22,1,1.364,10.278,3777.596
2019-01-30 23:00:00,-17.391,0.001,0.0,0.0,23,1,1.364,9.715,3484.947
2019-01-31 00:00:00,-18.337,0.001,0.0,0.0,0,1,1.36,8.811,2928.378
2019-01-31 01:00:00,-19.825,0.001,0.0,0.0,1,1,1.35,8.559,2762.073
2019-01-31 02:00:00,-21.603,0.0,0.0,0.0,2,1,1.34,8.073,2432.48
2019-01-31 03:00:00,-22.774,0.0,0.0,0.0,3,1,1.332,7.658,2151.271
2019-01-31 04:00:00,-23.925,0.0,0.0,0.0,4,1,1.327,7.059,1741.943
2019-01-31 05:00:00,-24.569,0.0,0.0,0.0,5,1,1.324,6.255,1248.977
2019-01-31 06:00:00,-24.972,0.0,3.807,9.557,6,1,1.322,5.703,970.5
2019-01-31 07:00:00,-24.069,0.0,80.122,139.891,7,1,1.323,5.143,2593.967
2019-01-31 08:00:00,-21.056,0.0,221.705,322.181,8,1,1.325,5.275,4306.068
2019-01-31 09:00:00,-18.814,0.0,344.006,463.087,9,1,1.326,7.084,5710.043
2019-01-31 10:00:00,-17.18,0.001,421.922,551.005,10,1,1.328,7.973,6366.503000000001
2019-01-31 11:00:00,-16.041,0.001,443.749,579.961,11,1,1.329,8.546,6235.601000000001
2019-01-31 12:00:00,-15.558,0.001,409.802,547.972,12,1,1.33,8.664,5186.987
2019-01-31 13:00:00,-15.533,0.001,323.045,457.242,13,1,1.332,8.453,3724.188
2019-01-31 14:00:00,-15.682,0.001,193.636,313.966,14,1,1.333,8.077,2991.01
2019-01-31 15:00:00,-16.126,0.001,61.733,128.47,15,1,1.335,7.335,2103.534
2019-01-31 16:00:00,-17.12,0.001,1.296,3.98,16,1,1.337,6.744,1545.739
2019-01-31 17:00:00,-18.391,0.001,0.0,0.0,17,1,1.339,5.956,1086.04
2019-01-31 18:00:00,-20.371,0.001,0.0,0.0,18,1,1.341,4.925,602.382
2019-01-31 19:00:00,-21.631,0.001,0.0,0.0,19,1,1.343,4.09,319.648
2019-01-31 20:00:00,-22.264,0.001,0.0,0.0,20,1,1.344,3.872,262.919
2019-01-31 21:00:00,-22.567,0.001,0.0,0.0,21,1,1.344,4.043,306.338
2019-01-31 22:00:00,-22.795,0.001,0.0,0.0,22,1,1.344,4.819,561.773
2019-01-31 23:00:00,-22.881,0.001,0.0,0.0,23,1,1.344,5.95,1082.957
2019-02-01 00:00:00,-22.596,0.001,0.0,0.0,0,2,1.34,6.909,1644.301
2019-02-01 01:00:00,-22.317,0.001,0.0,0.0,1,2,1.331,7.286,1894.666
2019-02-01 02:00:00,-22.219,0.001,0.0,0.0,2,2,1.321,7.296,1898.71
2019-02-01 03:00:00,-22.3,0.001,0.0,0.0,3,2,1.312,7.042,1730.802
2019-02-01 04:00:00,-22.418,0.001,0.0,0.0,4,2,1.306,6.467,1372.079
2019-02-01 05:00:00,-22.13,0.001,0.0,0.0,5,2,1.304,5.775,988.592
2019-02-01 06:00:00,-21.442,0.001,3.337,10.681,6,2,1.303,5.388,802.101
2019-02-01 07:00:00,-19.458,0.001,58.854,144.992,7,2,1.304,4.629,1148.542
2019-02-01 08:00:00,-16.559,0.001,168.562,327.834,8,2,1.308,3.304,1906.503
2019-02-01 09:00:00,-14.018,0.001,273.016,468.917,9,2,1.312,3.049,3083.335
2019-02-01 10:00:00,-11.822,0.001,345.2,556.954,10,2,1.316,3.151,3689.122
2019-02-01 11:00:00,-10.676,0.001,371.423,585.948,11,2,1.32,4.198,3771.886
2019-02-01 12:00:00,-10.236,0.001,351.513,553.936,12,2,1.323,5.222,4191.232
2019-02-01 13:00:00,-10.234,0.001,283.647,463.087,13,2,1.325,5.292,4008.135
2019-02-01 14:00:00,-10.796,0.001,180.174,319.633,14,2,1.328,4.823,3131.184
2019-02-01 15:00:00,-13.437,0.001,61.974,133.777,15,2,1.33,4.177,1480.975
2019-02-01 16:00:00,-16.545,0.001,1.378,4.751,16,2,1.333,3.703,221.195
2019-02-01 17:00:00,-16.969,0.001,0.0,0.0,17,2,1.335,3.433,160.289
2019-02-01 18:00:00,-17.219,0.001,0.0,0.0,18,2,1.337,3.504,175.865
2019-02-01 19:00:00,-17.479,0.001,0.0,0.0,19,2,1.339,3.88,264.97
2019-02-01 20:00:00,-17.699,0.001,0.0,0.0,20,2,1.34,4.248,366.182
2019-02-01 21:00:00,-17.846,0.001,0.0,0.0,21,2,1.341,4.604,482.869
2019-02-01 22:00:00,-18.114,0.001,0.0,0.0,22,2,1.342,5.2,719.872
2019-02-01 23:00:00,-18.431,0.001,0.0,0.0,23,2,1.341,5.655,926.088
2019-02-02 00:00:00,-18.742,0.001,0.0,0.0,0,2,1.338,6.137,1179.578
2019-02-02 01:00:00,-19.098,0.001,0.0,0.0,1,2,1.33,6.746,1547.034
2019-02-02 02:00:00,-19.56,0.001,0.0,0.0,2,2,1.32,7.392,1969.782
2019-02-02 03:00:00,-20.174,0.001,0.0,0.0,3,2,1.31,7.874,2297.03
2019-02-02 04:00:00,-20.821,0.001,0.0,0.0,4,2,1.304,7.995,2379.735
2019-02-02 05:00:00,-21.027,0.001,0.0,0.0,5,2,1.3,7.947,2343.007
2019-02-02 06:00:00,-20.948,0.001,4.327,11.913,6,2,1.299,7.811,2266.144
2019-02-02 07:00:00,-19.34,0.001,63.281,150.228,7,2,1.3,7.35,2721.82
2019-02-02 08:00:00,-16.241,0.001,159.492,333.578,8,2,1.303,5.963,2284.035
2019-02-02 09:00:00,-14.058,0.001,244.817,474.841,9,2,1.306,5.424,2556.976
2019-02-02 10:00:00,-11.561,0.001,300.051,562.997,10,2,1.308,6.166,3433.474
2019-02-02 11:00:00,-9.961,0.001,312.591,592.02,11,2,1.31,6.784,3665.508
2019-02-02 12:00:00,-9.055,0.001,292.215,559.969,12,2,1.311,7.163,3539.415
2019-02-02 13:00:00,-9.006,0.001,227.919,469.017,13,2,1.312,6.881,2665.088
2019-02-02 14:00:00,-9.732,0.001,135.962,325.389,14,2,1.313,7.162,2218.19
2019-02-02 15:00:00,-10.991,0.001,42.712,139.201,15,2,1.314,8.199,2591.201
2019-02-02 16:00:00,-12.142,0.001,1.209,5.638,16,2,1.316,9.012,3063.942
2019-02-02 17:00:00,-12.834,0.001,0.0,0.0,17,2,1.318,9.47,3340.755
2019-02-02 18:00:00,-13.395,0.001,0.0,0.0,18,2,1.321,9.6,3416.833
2019-02-02 19:00:00,-13.916,0.001,0.0,0.0,19,2,1.323,9.506,3365.143
2019-02-02 20:00:00,-14.511,0.001,0.0,0.0,20,2,1.325,8.975,3035.198
2019-02-02 21:00:00,-14.956,0.001,0.0,0.0,21,2,1.326,8.304,2592.629
2019-02-02 22:00:00,-14.944,0.001,0.0,0.0,22,2,1.328,8.092,2444.844
2019-02-02 23:00:00,-15.422,0.001,0.0,0.0,23,2,1.328,7.742,2207.495
2019-02-03 00:00:00,-16.105,0.001,0.0,0.0,0,2,1.327,7.61,2111.595
2019-02-03 01:00:00,-16.651,0.001,0.0,0.0,1,2,1.322,7.287,1894.689
2019-02-03 02:00:00,-17.123,0.001,0.0,0.0,2,2,1.316,6.77,1556.239
2019-02-03 03:00:00,-17.396,0.001,0.0,0.0,3,2,1.312,6.181,1205.123
2019-02-03 04:00:00,-17.473,0.001,0.0,0.0,4,2,1.308,5.839,1019.61
2019-02-03 05:00:00,-17.119,0.001,0.0,0.0,5,2,1.307,5.251,738.213
2019-02-03 06:00:00,-16.685,0.001,2.783,13.259,6,2,1.308,4.433,424.824
2019-02-03 07:00:00,-15.6,0.001,41.026,155.583,7,2,1.31,3.43,289.20500000000004
2019-02-03 08:00:00,-13.802,0.001,118.403,339.414,8,2,1.315,3.117,491.037
2019-02-03 09:00:00,-12.203,0.001,202.852,480.86,9,2,1.32,4.342,1050.432
2019-02-03 10:00:00,-10.734,0.001,271.155,569.118,10,2,1.326,5.883,1910.644
2019-02-03 11:00:00,-9.932,0.001,299.717,598.183,11,2,1.331,6.943,2772.986
2019-02-03 12:00:00,-9.765,0.001,291.893,566.097,12,2,1.336,7.66,3012.529
2019-02-03 13:00:00,-10.229,0.001,238.531,475.042,13,2,1.341,8.454,3254.561
2019-02-03 14:00:00,-11.098,0.001,146.274,331.233,14,2,1.345,9.172,3504.959
2019-02-03 15:00:00,-12.304,0.001,53.104,144.732,15,2,1.349,9.544,3465.7380000000003
2019-02-03 16:00:00,-13.644,0.001,2.045,6.653,16,2,1.354,9.649,3450.282
2019-02-03 17:00:00,-14.779,0.001,0.0,0.0,17,2,1.358,9.842,3552.447
2019-02-03 18:00:00,-15.891,0.001,0.0,0.0,18,2,1.362,9.856,3559.97
2019-02-03 19:00:00,-16.948,0.001,0.0,0.0,19,2,1.365,9.155,3152.277
2019-02-03 20:00:00,-17.782,0.001,0.0,0.0,20,2,1.368,8.226,2534.885
2019-02-03 21:00:00,-18.657,0.001,0.0,0.0,21,2,1.371,7.167,1817.933
2019-02-03 22:00:00,-19.993,0.001,0.0,0.0,22,2,1.373,6.197,1215.048
2019-02-03 23:00:00,-21.363,0.001,0.0,0.0,23,2,1.374,5.729,963.393
2019-02-04 00:00:00,-22.481,0.0,0.0,0.0,0,2,1.37,5.512,856.924
2019-02-04 01:00:00,-22.919,0.0,0.0,0.0,1,2,1.363,4.984,626.031
2019-02-04 02:00:00,-23.297,0.0,0.0,0.0,2,2,1.357,5.039,651.914
2019-02-04 03:00:00,-24.014,0.0,0.0,0.0,3,2,1.352,5.402,805.81
2019-02-04 04:00:00,-24.523,0.0,0.0,0.0,4,2,1.348,5.705,955.847
2019-02-04 05:00:00,-25.025,0.0,0.0,0.0,5,2,1.346,5.986,1099.083
2019-02-04 06:00:00,-25.298,0.0,6.628,14.729,6,2,1.345,6.309,1308.24
2019-02-04 07:00:00,-24.352,0.0,97.423,161.057,7,2,1.346,7.062,2721.654
2019-02-04 08:00:00,-22.335,0.0,246.151,345.34,8,2,1.348,8.114,5732.643
2019-02-04 09:00:00,-20.969,0.0,371.165,486.952,9,2,1.351,8.96,7012.232
2019-02-04 10:00:00,-19.91,0.0,445.004,575.333,10,2,1.352,9.821,7650.267
2019-02-04 11:00:00,-19.343,0.0,462.301,604.438,11,2,1.354,10.187,7484.101000000001
2019-02-04 12:00:00,-19.095,0.0,422.976,572.308,12,2,1.355,10.315,7331.859
2019-02-04 13:00:00,-19.111,0.0,334.756,481.145,13,2,1.356,10.132,6593.799
2019-02-04 14:00:00,-19.422,0.0,208.068,337.166,14,2,1.357,9.351,5147.781
2019-02-04 15:00:00,-20.093,0.0,72.988,150.372,15,2,1.359,7.751,2994.7200000000003
2019-02-04 16:00:00,-21.971,0.0,2.295,7.803,16,2,1.362,6.084,1153.526
2019-02-04 17:00:00,-23.548,0.0,0.0,0.0,17,2,1.365,4.929,604.185
2019-02-04 18:00:00,-24.544,0.0,0.0,0.0,18,2,1.367,4.066,312.695
2019-02-04 19:00:00,-24.972,0.0,0.0,0.0,19,2,1.37,3.425,158.619
2019-02-04 20:00:00,-24.701,0.0,0.0,0.0,20,2,1.373,2.653,45.545
2019-02-04 21:00:00,-24.504,0.0,0.0,0.0,21,2,1.375,2.054,9.665
2019-02-04 22:00:00,-24.462,0.0,0.0,0.0,22,2,1.376,1.791,3.71
2019-02-04 23:00:00,-24.599,0.0,0.0,0.0,23,2,1.376,2.231,16.231
2019-02-05 00:00:00,-25.028,0.0,0.0,0.0,0,2,1.372,2.73,54.074
2019-02-05 01:00:00,-25.331,0.0,0.0,0.0,1,2,1.365,3.326,139.674
2019-02-05 02:00:00,-25.282,0.0,0.0,0.0,2,2,1.36,4.225,359.112
2019-02-05 03:00:00,-24.719,0.0,0.0,0.0,3,2,1.356,5.391,800.703
2019-02-05 04:00:00,-23.996,0.0,0.0,0.0,4,2,1.353,6.02,1115.589
2019-02-05 05:00:00,-23.437,0.0,0.0,0.0,5,2,1.352,6.848,1610.391
2019-02-05 06:00:00,-23.658,0.0,5.202,16.329,6,2,1.353,7.141,1827.898
2019-02-05 07:00:00,-23.059,0.0,85.226,166.649,7,2,1.355,7.362,3696.263
2019-02-05 08:00:00,-21.489,0.0,230.279,351.342,8,2,1.358,8.718,6773.5560000000005
2019-02-05 09:00:00,-20.876,0.0,353.799,493.126,9,2,1.362,10.122,7984.491
2019-02-05 10:00:00,-20.646,0.0,426.767,581.608,10,2,1.364,10.836,8345.857
2019-02-05 11:00:00,-20.6,0.0,438.619,610.748,11,2,1.366,11.237,8020.438
2019-02-05 12:00:00,-20.628,0.0,409.41,578.598,12,2,1.368,11.522,7622.251
2019-02-05 13:00:00,-20.733,0.0,332.833,487.324,13,2,1.37,11.54,7299.800999999999
2019-02-05 14:00:00,-21.11,0.0,213.148,343.175,14,2,1.371,11.109,6445.993
2019-02-05 15:00:00,-21.836,0.0,79.556,156.109,15,2,1.374,9.961,4819.465
2019-02-05 16:00:00,-23.236,0.0,3.213,9.096,16,2,1.377,8.72,2869.904
2019-02-05 17:00:00,-24.757,0.0,0.0,0.0,17,2,1.38,7.976,2363.318
2019-02-05 18:00:00,-25.802,0.0,0.0,0.0,18,2,1.382,6.836,1600.37
2019-02-05 19:00:00,-26.279,0.0,0.0,0.0,19,2,1.384,5.095,671.324
2019-02-05 20:00:00,-26.736,0.0,0.0,0.0,20,2,1.386,3.761,232.938
2019-02-05 21:00:00,-27.33,0.0,0.0,0.0,21,2,1.388,3.295,133.896
2019-02-05 22:00:00,-27.668,0.0,0.0,0.0,22,2,1.389,3.452,165.88
2019-02-05 23:00:00,-27.989,0.0,0.0,0.0,23,2,1.39,4.237,362.689
2019-02-06 00:00:00,-28.267,0.0,0.0,0.0,0,2,1.384,4.976,622.744
2019-02-06 01:00:00,-28.458,0.0,0.0,0.0,1,2,1.374,5.141,690.522
2019-02-06 02:00:00,-28.627,0.0,0.0,0.0,2,2,1.367,4.852,574.038
2019-02-06 03:00:00,-28.835,0.0,0.0,0.0,3,2,1.362,4.398,416.424
2019-02-06 04:00:00,-29.04,0.0,0.0,0.0,4,2,1.359,4.091,319.978
2019-02-06 05:00:00,-29.255,0.0,0.0,0.0,5,2,1.357,3.661,209.257
2019-02-06 06:00:00,-29.414,0.0,7.424,18.067,6,2,1.356,3.288,327.975
2019-02-06 07:00:00,-27.252,0.0,100.515,172.341,7,2,1.357,2.891,3411.909
2019-02-06 08:00:00,-23.902,0.0,246.637,357.423,8,2,1.36,3.563,4383.101
2019-02-06 09:00:00,-21.902,0.0,365.64,499.39,9,2,1.364,5.942,5536.741
2019-02-06 10:00:00,-21.02,0.0,436.575,587.975,10,2,1.368,7.108,6275.173
2019-02-06 11:00:00,-20.614,0.0,454.128,617.162,11,2,1.371,7.674,6533.761
2019-02-06 12:00:00,-20.556,0.0,415.276,584.969,12,2,1.374,7.894,6574.67
2019-02-06 13:00:00,-20.712,0.0,323.922,493.586,13,2,1.377,7.994,6204.563
2019-02-06 14:00:00,-21.19,0.0,203.068,349.266,14,2,1.38,8.004,5022.835
2019-02-06 15:00:00,-22.089,0.0,76.315,161.941,15,2,1.383,7.756,3068.807
2019-02-06 16:00:00,-23.989,0.0,3.588,10.539,16,2,1.386,7.361,1943.81
2019-02-06 17:00:00,-24.998,0.0,0.0,0.0,17,2,1.389,7.22,1847.883
2019-02-06 18:00:00,-25.822,0.0,0.0,0.0,18,2,1.391,6.712,1524.657
2019-02-06 19:00:00,-26.626,0.0,0.0,0.0,19,2,1.393,6.093,1156.4
2019-02-06 20:00:00,-27.348,0.0,0.0,0.0,20,2,1.395,5.509,855.783
2019-02-06 21:00:00,-27.803,0.0,0.0,0.0,21,2,1.396,5.293,760.564
2019-02-06 22:00:00,-28.18,0.0,0.0,0.0,22,2,1.397,4.882,588.488
2019-02-06 23:00:00,-28.611,0.0,0.0,0.0,23,2,1.395,4.726,526.537
2019-02-07 00:00:00,-28.827,0.0,0.0,0.0,0,2,1.388,4.577,473.48
2019-02-07 01:00:00,-29.061,0.0,0.0,0.0,1,2,1.381,4.367,405.657
2019-02-07 02:00:00,-29.356,0.0,0.0,0.0,2,2,1.375,4.317,387.558
2019-02-07 03:00:00,-29.722,0.0,0.0,0.0,3,2,1.37,4.501,447.531
2019-02-07 04:00:00,-30.044,0.0,0.0,0.0,4,2,1.366,4.891,589.071
2019-02-07 05:00:00,-30.266,0.0,0.0,0.0,5,2,1.363,5.275,750.271
2019-02-07 06:00:00,-30.602,0.0,8.307,19.95,6,2,1.362,5.399,979.143
2019-02-07 07:00:00,-29.258,0.0,102.943,178.144,7,2,1.361,5.291,3759.123
2019-02-07 08:00:00,-26.213,0.0,247.802,363.587,8,2,1.362,7.936,6341.977000000001
2019-02-07 09:00:00,-24.875,0.0,359.716,505.719,9,2,1.363,9.938,7900.483
2019-02-07 10:00:00,-24.036,0.0,418.334,594.409,10,2,1.364,10.769,7743.687
2019-02-07 11:00:00,-23.498,0.0,419.283,623.629,11,2,1.366,11.412,6964.784000000001
2019-02-07 12:00:00,-23.385,0.0,363.456,591.4,12,2,1.367,11.736,6010.656
2019-02-07 13:00:00,-23.47,0.0,272.116,499.913,13,2,1.368,11.746,5373.616
2019-02-07 14:00:00,-23.67,0.0,162.492,355.436,14,2,1.369,11.504,4857.9980000000005
2019-02-07 15:00:00,-23.968,0.0,60.413,167.859,15,2,1.371,11.0,4297.057
2019-02-07 16:00:00,-24.302,0.0,3.474,12.14,16,2,1.373,10.094,3688.103
2019-02-07 17:00:00,-24.4,0.0,0.0,0.0,17,2,1.376,9.353,3270.766
2019-02-07 18:00:00,-24.546,0.0,0.0,0.0,18,2,1.378,8.854,2956.627
2019-02-07 19:00:00,-24.697,0.0,0.0,0.0,19,2,1.38,8.574,2778.356
2019-02-07 20:00:00,-24.73,0.0,0.0,0.0,20,2,1.382,7.892,2307.275
2019-02-07 21:00:00,-24.748,0.0,0.0,0.0,21,2,1.383,7.98,2366.225
2019-02-07 22:00:00,-24.873,0.0,0.0,0.0,22,2,1.383,7.639,2137.846
2019-02-07 23:00:00,-25.16,0.0,0.0,0.0,23,2,1.381,7.403,1975.37
2019-02-08 00:00:00,-25.825,0.0,0.0,0.0,0,2,1.374,7.351,1941.573
2019-02-08 01:00:00,-26.748,0.0,0.0,0.0,1,2,1.362,7.213,1843.413
2019-02-08 02:00:00,-27.111,0.0,0.0,0.0,2,2,1.351,6.694,1512.267
2019-02-08 03:00:00,-26.943,0.0,0.0,0.0,3,2,1.344,5.93,1067.276
2019-02-08 04:00:00,-27.114,0.0,0.0,0.0,4,2,1.34,5.396,803.071
2019-02-08 05:00:00,-27.299,0.0,0.0,0.0,5,2,1.338,4.733,529.182
2019-02-08 06:00:00,-27.34,0.0,9.044,21.985,6,2,1.337,4.524,503.851
2019-02-08 07:00:00,-26.06,0.0,103.742,184.044,7,2,1.337,4.718,1679.893
2019-02-08 08:00:00,-23.713,0.0,254.641,369.82,8,2,1.339,4.864,3316.316
2019-02-08 09:00:00,-21.118,0.0,378.579,512.115,9,2,1.341,5.911,4897.736
2019-02-08 10:00:00,-18.85,0.001,452.682,600.924,10,2,1.342,7.862,6445.761
2019-02-08 11:00:00,-17.859,0.001,462.146,630.173,11,2,1.344,8.333,5474.851000000001
2019-02-08 12:00:00,-17.568,0.001,401.752,597.911,12,2,1.346,8.257,4194.601
2019-02-08 13:00:00,-17.458,0.001,302.491,506.322,13,2,1.348,8.001,3352.81
2019-02-08 14:00:00,-17.494,0.001,186.485,361.675,14,2,1.351,7.487,2560.655
2019-02-08 15:00:00,-17.851,0.001,74.207,173.862,15,2,1.354,6.128,1392.897
2019-02-08 16:00:00,-19.172,0.001,4.711,13.906,16,2,1.357,6.085,1153.538
2019-02-08 17:00:00,-20.066,0.001,0.0,0.0,17,2,1.361,6.505,1393.28
2019-02-08 18:00:00,-20.54,0.001,0.0,0.0,18,2,1.364,6.817,1586.136
2019-02-08 19:00:00,-20.697,0.001,0.0,0.0,19,2,1.367,7.026,1720.117
2019-02-08 20:00:00,-21.239,0.001,0.0,0.0,20,2,1.371,6.781,1563.419
2019-02-08 21:00:00,-21.92,0.001,0.0,0.0,21,2,1.373,6.399,1330.018
2019-02-08 22:00:00,-22.379,0.0,0.0,0.0,22,2,1.375,5.984,1099.028
2019-02-08 23:00:00,-22.945,0.0,0.0,0.0,23,2,1.374,5.607,902.832
2019-02-09 00:00:00,-23.524,0.0,0.0,0.0,0,2,1.367,5.273,748.847
2019-02-09 01:00:00,-24.075,0.0,0.0,0.0,1,2,1.354,5.04,652.563
2019-02-09 02:00:00,-24.703,0.0,0.0,0.0,2,2,1.342,4.791,554.379
2019-02-09 03:00:00,-25.076,0.0,0.0,0.0,3,2,1.335,4.635,497.143
2019-02-09 04:00:00,-25.25,0.0,0.0,0.0,4,2,1.331,4.589,477.788
2019-02-09 05:00:00,-25.148,0.0,0.0,0.0,5,2,1.329,4.415,420.405
2019-02-09 06:00:00,-24.783,0.0,9.799,24.175,6,2,1.328,4.181,451.038
2019-02-09 07:00:00,-22.479,0.0,104.893,190.037,7,2,1.33,3.67,1512.29
2019-02-09 08:00:00,-19.372,0.0,258.35,376.119,8,2,1.333,2.671,3539.362
2019-02-09 09:00:00,-16.344,0.001,389.511,518.591,9,2,1.337,3.888,4421.326
2019-02-09 10:00:00,-14.471,0.001,467.338,607.488,10,2,1.34,6.282,5471.478
2019-02-09 11:00:00,-13.638,0.001,484.759,636.779,11,2,1.343,7.48,6092.376
2019-02-09 12:00:00,-13.356,0.001,444.042,604.48,12,2,1.346,7.931,5965.394
2019-02-09 13:00:00,-13.517,0.001,349.428,512.791,13,2,1.349,8.319,5030.618
2019-02-09 14:00:00,-13.942,0.001,222.367,367.987,14,2,1.352,8.47,4217.594999999999
2019-02-09 15:00:00,-14.825,0.001,90.624,179.947,15,2,1.356,7.974,3070.352
2019-02-09 16:00:00,-17.159,0.001,5.902,15.84,16,2,1.36,8.125,2486.6710000000003
2019-02-09 17:00:00,-18.658,0.001,0.0,0.0,17,2,1.364,8.148,2487.132
2019-02-09 18:00:00,-20.035,0.001,0.0,0.0,18,2,1.368,7.833,2269.451
2019-02-09 19:00:00,-21.311,0.001,0.0,0.0,19,2,1.371,7.719,2186.573
2019-02-09 20:00:00,-22.245,0.001,0.0,0.0,20,2,1.374,7.396,1972.342
2019-02-09 21:00:00,-22.868,0.001,0.0,0.0,21,2,1.376,7.087,1762.014
2019-02-09 22:00:00,-23.342,0.001,0.0,0.0,22,2,1.378,6.89,1638.513
2019-02-09 23:00:00,-23.776,0.001,0.0,0.0,23,2,1.378,6.656,1485.232
2019-02-10 00:00:00,-24.158,0.0,0.0,0.0,0,2,1.371,6.214,1226.265
2019-02-10 01:00:00,-24.368,0.0,0.0,0.0,1,2,1.359,5.628,912.873
2019-02-10 02:00:00,-24.366,0.0,0.0,0.0,2,2,1.346,4.98,624.427
2019-02-10 03:00:00,-24.416,0.0,0.0,0.0,3,2,1.338,4.22,357.836
2019-02-10 04:00:00,-24.452,0.0,0.0,0.0,4,2,1.333,3.425,158.669
2019-02-10 05:00:00,-24.537,0.0,0.0,0.0,5,2,1.33,2.862,68.134
2019-02-10 06:00:00,-24.582,0.0,11.293,26.528,6,2,1.33,2.727,262.367
2019-02-10 07:00:00,-22.258,0.0,113.081,196.124,7,2,1.331,2.672,2164.06
2019-02-10 08:00:00,-18.997,0.001,271.369,382.495,8,2,1.334,2.244,4071.139
2019-02-10 09:00:00,-15.636,0.001,401.544,525.125,9,2,1.337,3.411,4506.243
2019-02-10 10:00:00,-13.608,0.001,482.16,614.119,10,2,1.339,5.714,5313.679
2019-02-10 11:00:00,-12.661,0.001,507.452,643.453,11,2,1.342,6.662,5702.49
2019-02-10 12:00:00,-12.284,0.001,477.573,611.11,12,2,1.344,6.437,5474.7970000000005
2019-02-10 13:00:00,-12.293,0.001,391.684,519.33,13,2,1.347,6.002,4955.839
2019-02-10 14:00:00,-12.788,0.001,258.258,374.364,14,2,1.349,5.63,4181.819
2019-02-10 15:00:00,-14.372,0.001,105.096,186.11,15,2,1.352,5.237,2660.902
2019-02-10 16:00:00,-18.639,0.001,6.982,17.949,16,2,1.356,5.244,815.803
2019-02-10 17:00:00,-20.237,0.001,0.0,0.0,17,2,1.36,5.228,728.131
2019-02-10 18:00:00,-20.993,0.001,0.0,0.0,18,2,1.363,5.203,719.941
2019-02-10 19:00:00,-21.509,0.001,0.0,0.0,19,2,1.367,5.05,656.321
2019-02-10 20:00:00,-21.938,0.001,0.0,0.0,20,2,1.37,4.699,516.728
2019-02-10 21:00:00,-22.19,0.001,0.0,0.0,21,2,1.372,4.144,337.77
2019-02-10 22:00:00,-22.182,0.0,0.0,0.0,22,2,1.374,3.469,169.337
2019-02-10 23:00:00,-22.025,0.0,0.0,0.0,23,2,1.374,2.737,54.198
2019-02-11 00:00:00,-22.084,0.0,0.0,0.0,0,2,1.369,2.176,13.841
2019-02-11 01:00:00,-22.346,0.0,0.0,0.0,1,2,1.356,2.02,8.426
2019-02-11 02:00:00,-22.808,0.0,0.0,0.0,2,2,1.346,2.19,14.407
2019-02-11 03:00:00,-23.279,0.0,0.0,0.0,3,2,1.339,2.414,26.436
2019-02-11 04:00:00,-23.659,0.0,0.0,0.0,4,2,1.336,2.604,41.026
2019-02-11 05:00:00,-23.949,0.0,0.0,0.0,5,2,1.333,2.888,71.376
2019-02-11 06:00:00,-23.855,0.0,11.952,29.049,6,2,1.333,3.233,369.046
2019-02-11 07:00:00,-20.805,0.0,108.369,202.297,7,2,1.334,3.731,1991.117
2019-02-11 08:00:00,-17.504,0.001,247.635,388.929,8,2,1.337,3.096,2322.601
2019-02-11 09:00:00,-14.565,0.001,367.736,531.713,9,2,1.34,3.537,3103.078
2019-02-11 10:00:00,-12.86,0.001,442.952,620.817,10,2,1.343,4.928,3765.75
2019-02-11 11:00:00,-12.427,0.001,457.288,650.178,11,2,1.346,5.53,3189.303
2019-02-11 12:00:00,-12.496,0.001,416.742,617.807,12,2,1.349,5.787,2258.5370000000003
2019-02-11 13:00:00,-12.72,0.001,330.829,525.928,13,2,1.352,5.776,1802.177
